Time_Stamp,Value
2019-06-22 12:22:59,40.56999
2019-06-22 12:23:42,40.12999
2019-06-22 12:24:30,39.45999
2019-06-22 12:25:26,39.63999
2019-06-22 12:26:04,39.12
2019-06-22 12:26:26,39.73
2019-06-22 12:27:07,39.56999
2019-06-22 12:28:00,39.56999
2019-06-22 12:28:32,39.30999
2019-06-22 12:28:57,39.73999
2019-06-22 12:29:51,39.73999
2019-06-22 12:30:51,40.12
2019-06-22 12:31:46,40.12
2019-06-22 12:32:51,40.26999
2019-06-22 12:33:21,40.79999
2019-06-22 12:34:08,40.49999
2019-06-22 12:35:02,40.49999
2019-06-22 12:35:38,39.94999
2019-06-22 12:36:32,39.94999
2019-06-22 12:36:49,39.51999
2019-06-22 12:37:25,38.93999
2019-06-22 12:37:49,39.41999
2019-06-22 12:38:15,38.70999
2019-06-22 12:40:09,38.70999
2019-06-22 12:40:28,38.25999
2019-06-22 12:41:21,38.25999
2019-06-22 12:41:53,38.05999
2019-06-22 12:42:46,38.05999
2019-06-22 12:43:19,37.81
2019-06-22 12:43:48,38.16999
2019-06-22 12:44:19,38.61999
2019-06-22 12:44:51,38.36999
2019-06-22 12:45:44,38.36999
2019-06-22 12:46:33,37.60999
2019-06-22 12:47:12,37.36999
2019-06-22 12:47:37,36.76999
2019-06-22 12:48:06,36.49999
2019-06-22 12:48:43,36.07999
2019-06-22 12:49:06,35.82999
2019-06-22 12:49:31,35.27999
2019-06-22 12:50:08,34.88
2019-06-22 12:50:27,34.16999
2019-06-22 12:51:06,34.54999
2019-06-22 12:51:32,35.20999
2019-06-22 12:52:28,35.63999
2019-06-22 12:52:52,36.03999
2019-06-22 12:53:45,36.03999
2019-06-22 12:54:15,36.69999
2019-06-22 12:54:50,37.2
2019-06-22 12:55:17,37.48
2019-06-22 12:55:39,38.16
2019-06-22 12:56:33,38.16
2019-06-22 12:57:38,38.58999
2019-06-22 12:58:36,38.83999
2019-06-22 12:58:57,39.60999
2019-06-22 12:59:28,39.27999
2019-06-22 12:59:48,39.98999
2019-06-22 13:00:05,39.35999
2019-06-22 13:00:33,39.71999
2019-06-22 13:02:28,39.71999
2019-06-22 13:03:01,40.10999
2019-06-22 13:03:37,39.53999
2019-06-22 13:04:38,39.89999
2019-06-22 13:05:04,39.23999
2019-06-22 13:05:33,39.38
2019-06-22 13:06:06,39.84999
2019-06-22 13:06:28,39.13999
2019-06-22 13:07:12,39.45999
2019-06-22 13:08:07,39.8
2019-06-22 13:08:45,39.52999
2019-06-22 13:09:44,39.71999
2019-06-22 13:11:37,39.71999
2019-06-22 13:12:02,39.50999
2019-06-22 13:12:56,39.50999
2019-06-22 13:13:17,38.99998
2019-06-22 13:13:51,38.48
2019-06-22 13:14:20,37.68999
2019-06-22 13:16:14,37.68999
2019-06-22 13:16:54,37.41999
2019-06-22 13:18:47,37.41999
2019-06-22 13:19:15,37.02999
2019-06-22 13:19:45,37.32999
2019-06-22 13:20:36,36.93999
2019-06-22 13:21:29,36.93999
2019-06-22 13:22:04,37.23999
2019-06-22 13:25:59,37.23999
2019-06-22 13:26:31,37.71999
2019-06-22 13:27:08,37.49999
2019-06-22 13:28:02,37.49999
2019-06-22 13:28:30,36.81
2019-06-22 13:29:23,36.81
2019-06-22 13:29:58,37.23999
2019-06-22 13:34:51,37.23999
2019-06-22 13:35:26,37.42999
2019-06-22 13:36:00,37.92999
2019-06-22 13:36:41,37.49999
2019-06-22 13:37:36,37.49999
2019-06-22 13:38:08,37.20999
2019-06-22 13:39:01,37.20999
2019-06-22 13:39:18,37.55
2019-06-22 13:42:12,37.55
2019-06-22 13:42:35,37.16999
2019-06-22 13:43:29,37.16999
2019-06-22 13:43:41,36.81
2019-06-22 13:44:36,36.81
2019-06-22 13:44:44,36.42999
2019-06-22 13:45:13,36.65999
2019-06-22 13:46:07,36.65999
2019-06-22 13:46:25,36.87999
2019-06-22 13:46:55,36.30999
2019-06-22 13:47:36,36.56999
2019-06-22 13:48:30,36.56999
2019-06-22 13:48:37,36.3
2019-06-22 13:52:31,36.3
2019-06-22 13:53:27,36.06999
2019-06-22 13:53:49,36.52
2019-06-22 13:54:43,36.52
2019-06-22 13:55:01,37.03999
2019-06-22 13:55:55,37.03999
2019-06-22 13:56:43,37.16999
2019-06-22 13:57:07,37.85999
2019-06-22 13:58:00,37.85999
2019-06-22 13:58:51,38.45999
2019-06-22 13:59:38,38.19999
2019-06-22 14:00:27,37.78999
2019-06-22 14:01:19,37.23999
2019-06-22 14:01:59,36.63999
2019-06-22 14:02:24,35.95999
2019-06-22 14:03:18,35.36999
2019-06-22 14:03:53,34.95999
2019-06-22 14:04:20,34.3
2019-06-22 14:05:15,33.60999
2019-06-22 14:05:43,33.12999
2019-06-22 14:06:29,32.26999
2019-06-22 14:07:23,32.26999
2019-06-22 14:07:38,31.50999
2019-06-22 14:07:58,31.77999
2019-06-22 14:09:52,31.77999
2019-06-22 14:10:51,32.79999
2019-06-22 14:11:46,32.79999
2019-06-22 14:12:23,33.41999
2019-06-22 14:13:02,34.24
2019-06-22 14:13:50,35.01999
2019-06-22 14:14:15,35.94999
2019-06-22 14:15:05,36.38999
2019-06-22 14:15:57,37.16999
2019-06-22 14:16:13,38.13
2019-06-22 14:17:07,38.13
2019-06-22 14:18:04,38.74999
2019-06-22 14:18:57,38.74999
2019-06-22 14:19:08,39.10999
2019-06-22 14:20:02,39.10999
2019-06-22 14:20:29,39.03999
2019-06-22 14:21:22,39.03999
2019-06-22 14:22:16,39.54999
2019-06-22 14:23:05,39.30999
2019-06-22 14:24:58,39.30999
2019-06-22 14:25:52,38.97999
2019-06-22 14:28:46,38.97999
2019-06-22 14:29:49,38.66999
2019-06-22 14:30:38,38.13
2019-06-22 14:31:13,37.84999
2019-06-22 14:31:39,37.16999
2019-06-22 14:32:33,37.16999
2019-06-22 14:33:02,36.60999
2019-06-22 14:33:55,36.60999
2019-06-22 14:34:03,36.05999
2019-06-22 14:34:57,36.05999
2019-06-22 14:35:19,36.32999
2019-06-22 14:36:14,36.32999
2019-06-22 14:36:58,35.91999
2019-06-22 14:37:36,36.17
2019-06-22 14:38:26,36.85999
2019-06-22 14:39:15,37.8
2019-06-22 14:41:09,37.8
2019-06-22 14:41:35,37.53999
2019-06-22 14:42:09,37.67999
2019-06-22 14:42:50,38.55999
2019-06-22 14:43:09,38.1
2019-06-22 14:44:04,38.27999
2019-06-22 14:44:58,38.27999
2019-06-22 14:45:28,38.67999
2019-06-22 14:46:11,39.29999
2019-06-22 14:47:06,39.29999
2019-06-22 14:47:41,39.64999
2019-06-22 14:48:35,39.64999
2019-06-22 14:49:02,40.02
2019-06-22 14:49:51,39.65999
2019-06-22 14:50:45,39.65999
2019-06-22 14:51:24,39.53999
2019-06-22 14:52:18,39.53999
2019-06-22 14:53:02,39.43999
2019-06-22 14:53:42,38.82999
2019-06-22 14:54:04,39.25999
